Reservoir,Date,Live_Storage(TMC),Reservoir_level(ft/m),Inflow,Outflow
Linganamakki,2013-06-30,35.79,1767.0,7104,5068.0
Linganamakki,2013-07-01,35.91,1767.1,6360,4815.01548
Linganamakki,2013-07-02,37.05,1768.0,18360,4839.78384
Linganamakki,2013-07-03,42.35,1772.0,63912,1891.3073399999998
Linganamakki,2013-07-04,51.4,1778.0,103587,0.0
Linganamakki,2013-07-05,54.17,1779.75,34063,442536.17238
Linganamakki,2013-07-06,56.34,1781.0,28341,3298.12704
Linganamakki,2013-07-07,59.52,1782.8,39691,2678.0
Linganamakki,2013-07-08,62.52,1784.5,35898,868.05
Linganamakki,2013-07-09,64.39,1785.5,22067,732.51846
Linganamakki,2013-07-10,65.37,1786.0,14808,3523.3570799999998
Linganamakki,2013-07-11,66.8,1786.75,19415,2167.00002
Linganamakki,2013-07-12,68.5,1787.6,20792,1360.98666
Linganamakki,2013-07-14,72.22,1789.5,18985,1748.0
Linganamakki,2013-07-15,73.3,1789.9,1852,1756.9332
Linganamakki,2013-07-13,68.5,1786.2,20792,1360.98666
Linganamakki,2013-07-16,74.17,1790.45,16443,2720.00574
Linganamakki,2013-07-17,75.36,1791.0,16169,2069.0
Linganamakki,2013-07-18,77.95,1792.2,31284,1570.70754
Linganamakki,2013-07-19,81.62,1793.9,42695,0.0
Linganamakki,2013-07-20,86.38,1796.0,55031,0.0
Linganamakki,2013-07-21,89.95,1797.5,41674,0.0
Linganamakki,2013-07-22,93.48,1798.95,39887,0.0
Linganamakki,2013-07-23,97.98,1800.8,52648,0.0
Linganamakki,2013-07-24,102.67,1802.6,54536,0.0
Linganamakki,2013-07-25,106.88,1804.2,48507,0.0
Linganamakki,2013-07-26,113.31,1806.55,75434,115.04556000000001
Linganamakki,2013-07-27,118.68,1808.45,62478,0.0
Linganamakki,2013-07-28,123.38,1810.1,55844,1669.0
Linganamakki,2013-07-29,127.67,1811.5,50330,0.0
Linganamakki,2013-08-01,139.09,1815.2,66046,4738.9743
Linganamakki,2013-08-02,143.25,1816.45,76962,4323.004739999999
Linganamakki,2013-08-03,144.25,1816.75,65478,5553.66816
Linganamakki,2013-08-04,144.25,1816.75,43803,43526.0
Linganamakki,2013-08-05,145.08,1817.0,27528,4339.55556
Linganamakki,2013-07-30,130.79,1812.5,38559,3362.0155200000004
Linganamakki,2013-07-31,133.86,1813.5,40248,5520.91374
Linganamakki,2013-08-06,145.75,1817.2,26023,7287.91632
Linganamakki,2013-08-07,146.58,1817.45,17493,7279.930259999999
Linganamakki,2013-08-08,147.25,1817.65,15074,7281.8978400000005
Linganamakki,2013-08-09,147.75,1817.8,13373,6868.0
Linganamakki,2013-08-10,148.08,1817.9,11154,7211.0
Linganamakki,2013-08-11,148.25,1817.95,8775,7273.0
Linganamakki,2013-08-12,148.42,1818.0,9045,6356.90376
Linganamakki,2013-08-13,148.58,1818.05,8706,7270.902540000001
Linganamakki,2013-08-14,149.08,1818.2,13406,6992.0
Linganamakki,2013-08-15,149.25,1818.25,8657,3208.0
Linganamakki,2013-08-16,149.58,1818.35,9360,5453.0
Linganamakki,2013-08-17,150.75,1818.7,19844,5947.99434
Linganamakki,2013-08-19,151.75,1819.0,19609,4661.4285
Linganamakki,2013-08-18,150.75,1818.98,19844,5947.994339999998
Linganamakki,2013-08-20,151.75,1819,12883,6093.36378
Linganamakki,2013-08-21,151.75,1819,24266,6475.1900399999995
Linganamakki,2013-08-22,151.75,1819,8477,6491.97234
Linganamakki,2013-08-23,151.75,1819,15523,7182.59292
Linganamakki,2013-08-24,151.75,1819,12617,7188.95862
Linganamakki,2013-08-25,151.75,1819,11914,11664.0
Linganamakki,2013-08-26,151.75,1819,17641,7217.19918
Linganamakki,2013-08-27,151.75,1819.0,7774,7200.99558
Linganamakki,2013-08-28,151.75,1819.0,7534,7229.0
Linganamakki,2013-08-29,151.75,1819.0,7451,7250.99526
Linganamakki,2013-08-30,151.75,1819.0,7357,7016.1588
Linganamakki,2013-08-31,151.75,1819.0,7578,7215.000120000001
Linganamakki,2013-09-01,151.58,1818.95,5358,7178.0
Linganamakki,2013-09-02,151.42,1818.9,3691,5904.93906
Linganamakki,2013-09-08,151.25,1818.85,2452,6102.0
Linganamakki,2013-09-09,151.25,1818.85,2452,3871.0
Linganamakki,2013-09-03,151.42,1818.9,7022,6698.22102
Linganamakki,2013-09-04,151.42,1818.9,5195,4978.67184
Linganamakki,2013-09-05,151.58,1818.95,6143,3332.9647800000002
Linganamakki,2013-09-06,151.58,1818.95,5726,3023.93898
Linganamakki,2013-09-07,151.58,1818.95,6353,3549.9772799999996
Linganamakki,2013-09-10,151.25,1818.85,4680,1821.97908
Linganamakki,2013-09-11,151.25,1818.85,4839,2048.0193
Linganamakki,2013-09-12,151.08,1818.8,3540,3317.80284
Linganamakki,2013-09-13,150.75,1818.7,2338,3349.97856
Linganamakki,2013-09-14,150.58,1818.65,3380,5657.0
Linganamakki,2013-09-15,150.42,1818.6,5117,6069.0
Linganamakki,2013-09-16,150.08,1818.5,1565,2450.9102399999997
Linganamakki,2013-09-17,150.08,1818.5,4177,1459.94436
Linganamakki,2013-09-18,151.75,1819.0,22480,2593.0389600000003
Linganamakki,2013-09-19,151.75,1819.0,12690,764.34696
Linganamakki,2013-09-20,151.75,1819.0,8497,1655.6607
Linganamakki,2013-09-21,151.75,1819.0,21315,2593.96488
Linganamakki,2013-09-22,151.75,1819.0,5808,5664.0
Linganamakki,2013-09-23,151.75,1819.0,4705,1909.9414800000002
Linganamakki,2013-09-24,151.75,1819.0,6384,3516.9913799999995
Linganamakki,2013-09-25,151.75,1819.0,5408,2574.9835199999998
Linganamakki,2013-09-26,151.75,1810.0,5984,3137.01696
Linganamakki,2013-09-27,151.58,1818.95,3928,3277.98828
Linganamakki,2013-09-28,151.42,1818.9,3707,3418.0336799999995
Linganamakki,2013-09-29,151.24,1818.85,4726,5793.0
Linganamakki,2013-09-30,151.08,1818.8,3176,5419.0
Linganamakki,2013-10-01,151.08,1818.8,6482,6341.0
Linganamakki,2013-10-02,150.92,1818.75,5150,6153.0
Linganamakki,2013-10-03,150.75,1818.7,2906,2697.66792
Linganamakki,2013-10-04,150.58,1818.65,3748,6058.0
Linganamakki,2013-10-05,150.42,1818.6,5035,3429.0289799999996
Linganamakki,2013-10-06,150.75,1818.7,10169,6332.0
Linganamakki,2013-10-07,150.58,1818.65,5402,5188.97142
Linganamakki,2013-10-14,148.08,1817.9,3764,6620.0
Linganamakki,2013-10-08,150.42,1818.6,7312,5761.88442
Linganamakki,2013-10-09,149.92,1818.45,2273,5727.9726
Linganamakki,2013-10-10,149.58,1818.35,4071,6204.93714
Linganamakki,2013-10-11,149.25,1818.25,4561,7288.95798
Linganamakki,2013-10-12,148.75,1818.1,3298,7319.0
Linganamakki,2013-10-13,148.75,1818.1,3474,6311.0
Linganamakki,2013-10-21,146.08,1817.3,2595,5372.88228
Linganamakki,2013-10-15,147.75,1817.8,4059,6748.7994
Linganamakki,2013-10-16,147.75,1817.8,4059,6748.7994
Linganamakki,2013-10-17,147.08,1817.6,4059,6817.20174
Linganamakki,2013-10-18,146.75,1817.5,3875,6612.0
Linganamakki,2013-10-19,146.75,1817.5,8248,6673.0
Linganamakki,2013-10-20,146.42,1817.4,3846,6636.0
Linganamakki,2013-10-22,145.75,1817.2,3794,6035.2623
Linganamakki,2013-10-23,145.42,1817.1,2240,5016.51882
Linganamakki,2013-10-24,145.25,1817.05,3164,3570.69474
Linganamakki,2013-10-25,145.25,1817.05,3380,2523.94218
Linganamakki,2013-10-26,145.08,1817.0,3298,4813.97382
Linganamakki,2013-10-28,144.58,1816.85,1929,4882.144679999999
Linganamakki,2013-10-29,144.25,1816.75,2734,5595.68178
Linganamakki,2013-10-30,143.75,1816.6,1884,7238.9583
Linganamakki,2013-11-01,142.92,1816.35,1729,6987.0
Linganamakki,2013-11-02,142.42,1816.2,1480,5447.0
Linganamakki,2013-11-03,142.42,1816.2,4709,3726.0
Linganamakki,2013-11-04,142.42,1816.2,6262,5260.0
Linganamakki,2013-11-07,141.42,1815.9,3817,1851.1008
Linganamakki,2013-11-08,140.92,1815.75,1104,6313.26978
Linganamakki,2013-11-05,142.08,1816.1,1317,4054.0
Linganamakki,2013-11-11,139.75,1815.4,3928,6641.97138
Linganamakki,2013-11-12,139.25,1815.25,2661,6636.5316
Linganamakki,2013-11-13,138.75,1815.1,1341,6484.9122
Linganamakki,2013-11-14,138.11,1814.9,736,6993.5895
Linganamakki,2013-11-15,137.5,1814.7,413,6365.0
Linganamakki,2013-11-16,136.88,1814.5,0,5223.9249
Linganamakki,2013-11-17,136.58,1814.4,2093,4569.64668
Linganamakki,2013-11-18,136.12,1814.25,0,3273.0
Linganamakki,2013-11-19,135.5,1814.05,1161,7138.0
Linganamakki,2013-11-20,134.9,1813.85,49,6006.0
Linganamakki,2013-11-21,134.46,1813.7,3388,698.95386
Linganamakki,2013-11-22,133.86,1813.5,0,6946.0
Linganamakki,2013-11-24,132.83,1805.65,0,5842.0
Linganamakki,2013-11-25,132.38,1813.0,0,4619.0
Linganamakki,2013-11-26,132.06,1812.9,3662,6152.0
Linganamakki,2013-11-27,131.43,1812.7,0,5662.92672
Linganamakki,2013-11-28,130.79,1812.5,0,5984.3367
Linganamakki,2013-11-29,130.32,1812.35,1594,6445.90782
Linganamakki,2013-12-02,128.44,1811.75,0,5516.97858
Linganamakki,2013-11-23,129.69,1812.15,1091,7112.91744
Linganamakki,2013-12-01,129.69,1812.15,1091,7112.91744
Linganamakki,2013-12-06,126.14,1811.0,0,6154.0115399999995
Linganamakki,2013-12-07,125.53,1810.8,290,1778.58
Linganamakki,2013-12-03,127.98,1811.6,1619,5331.67884
Linganamakki,2013-12-04,127.37,1811.4,0,6929.12232
Linganamakki,2013-12-05,126.75,1811.2,0,5893.0178399999995
Linganamakki,2013-12-08,124.91,1810.6,61,6069.0
Linganamakki,2013-12-09,124.3,1810.4,286,1778.4816
Linganamakki,2013-12-10,123.84,1810.25,1537,6377.274
Linganamakki,2013-12-12,120.24,1809.0,0,6485.9538600000005
Linganamakki,2013-12-13,121.8,1809.55,0,5893.94376
Linganamakki,2013-12-14,121.23,1809.35,360,5837.0
Linganamakki,2013-12-15,120.52,1809.1,0,6875.0
Linganamakki,2013-12-16,119.96,1808.9,625,6052.27608
Linganamakki,2013-12-17,119.39,1808.7,883,6325.7697
Linganamakki,2013-12-18,118.68,1808.45,646,7190.9262
Linganamakki,2013-12-19,117.98,1808.2,319,7922.403
Linganamakki,2013-12-20,117.27,1807.95,0,6549.7266
Linganamakki,2013-12-21,116.56,1807.7,1120,7642.3122
Linganamakki,2013-12-22,115.84,1807.45,1120,7642.0
Linganamakki,2013-12-23,115.15,1807.2,0,5218.02216
Linganamakki,2013-12-24,114.44,1806.95,6549,5218.0
Linganamakki,2013-12-25,113.73,1806.7,0,7225.0
Linganamakki,2013-12-26,113.02,1806.45,0,6558.52284
Linganamakki,2013-12-27,112.32,1806.2,0,6403.54698
Linganamakki,2013-12-28,111.75,1806.0,1733,7232.9398200000005
Linganamakki,2013-12-29,111.05,1805.75,0,7222.0
Linganamakki,2013-12-30,110.49,1805.55,0,1364.5456
Linganamakki,2013-12-31,110.07,1805.4,0,4544.99406
Linganamakki,2014-01-01,109.21,1805.1,0,5823.22662
Linganamakki,2014-01-02,108.53,1804.85,0,3876.94278
Linganamakki,2014-01-03,107.25,1804.35,1753,8148.90618
Linganamakki,2014-01-04,107.25,1804.35,1753,8148.90618
Linganamakki,2014-01-05,106.64,1804.1,401,7807.0
Linganamakki,2014-01-06,106.12,1803.9,715,6137.6922
Linganamakki,2014-01-07,105.43,1803.65,728,8152.262640000001
Linganamakki,2014-01-08,104.75,1803.4,82,6488.9631
Linganamakki,2014-01-09,104.1,1803.15,0,6375.5379
Linganamakki,2014-01-10,103.45,1802.9,0,6710.0
Linganamakki,2014-01-11,102.8,1802.65,1737,8169.0
Linganamakki,2014-01-12,102.15,1802.4,245,7650.0
Linganamakki,2014-01-13,101.5,1802.15,0,69675.48
Linganamakki,2014-01-14,101.5,1802.15,0,69675.48
Linganamakki,2014-01-15,100.59,1801.8,1545,7001.0
Linganamakki,2014-01-16,100.07,1801.6,1617,7085.95002
Linganamakki,2014-01-17,99.41,1801.35,768,866.6611199999999
Linganamakki,2014-01-18,98.63,1801.05,0,8294.04414
Linganamakki,2014-01-19,97.98,1800.8,0,6506.0
Linganamakki,2014-01-20,97.2,1800.5,0,7184.097540000001
Linganamakki,2014-01-21,96.55,1800.25,0,6399.95904
Linganamakki,2014-01-22,95.9,1800.0,0,6190.0066799999995
Linganamakki,2014-01-23,95.3,1799.75,789,7711.987679999999
Linganamakki,2014-01-24,94.71,1799.5,1880,7787.91312
Linganamakki,2014-01-25,94.0,1799.2,0,7318.93464
Linganamakki,2014-01-26,93.48,1798.95,0,5648.0
Linganamakki,2014-01-27,92.92,1798.75,1990,6941.15928
Linganamakki,2014-01-28,92.33,1798.5,601,7361.98992
Linganamakki,2014-01-30,90.66,1797.8,520,8080.0
Linganamakki,2014-01-29,91.62,1798.2,503,8155.96632
Linganamakki,2014-01-31,90.07,1797.55,0,8099.948159999999
Linganamakki,2014-02-01,89.24,1797.2,474,7774.0
Linganamakki,2014-02-02,88.52,1796.9,0,6393.0
Linganamakki,2014-02-03,87.81,1796.6,0,5925.0
Linganamakki,2014-02-04,87.21,1796.35,1631,5974.0
Linganamakki,2014-02-05,86.62,1796.1,981,5864.0
Linganamakki,2014-02-06,86.12,1795.85,981,8322.747659999999
Linganamakki,2014-02-07,85.19,1795.5,0,6731.90136
Linganamakki,2014-02-08,84.36,1795.15,0,7071.945479999999
Linganamakki,2014-02-09,83.57,1794.8,621,8933.0
Linganamakki,2014-02-10,82.11,1794.45,0,5562.0
Linganamakki,2014-02-11,82.06,1794.1,0,7066.0
Linganamakki,2014-02-12,81.3,1793.75,0,6093.8267399999995
Linganamakki,2014-02-13,80.54,1793.4,0,6766.0
Linganamakki,2014-02-14,79.79,1793.05,0,6678.0
Linganamakki,2014-02-15,79.03,1792.7,0,6608.0
Linganamakki,2014-02-16,78.28,1792.35,0,6223.0
Linganamakki,2014-02-17,77.63,1792.05,0,5197.0
Linganamakki,2014-02-18,76.98,1791.75,997,6708.0
Linganamakki,2014-02-19,76.22,1791.4,0,7186.0
Linganamakki,2014-02-20,75.47,1791.05,450,7808.0
Linganamakki,2014-02-21,74.6,1790.65,0,7744.51062
Linganamakki,2014-02-22,73.85,1790.3,0,7331.0
Linganamakki,2014-02-23,72.01,1789.95,0,6801.0
Linganamakki,2014-02-24,72.32,1789.55,0,5386.65534
Linganamakki,2014-02-25,71.63,1789.2,425,6201.00198
Linganamakki,2014-02-26,71.05,1788.9,2432,7482.0
Linganamakki,2014-02-27,70.46,1788.6,2125,7161.0
Linganamakki,2014-02-28,69.77,1788.25,0,6393.0
Linganamakki,2014-03-01,69.09,1787.9,515,7068.0
Linganamakki,2014-03-02,68.3,1787.5,0,6459.0
Linganamakki,2014-03-03,67.72,1787.2,0,4162.0104
Linganamakki,2014-03-04,67.13,1786.9,887,5966.9757
Linganamakki,2014-03-05,66.44,1786.55,0,5934.91572
Linganamakki,2014-03-06,65.76,1786.2,0,5556.0987
Linganamakki,2014-03-07,65.17,1785.9,262,5345.4519
Linganamakki,2014-03-08,64.58,1785.6,0,4561.0
Linganamakki,2014-03-09,64.09,178.35,0,3254.0
Linganamakki,2014-03-10,63.51,1785.05,0,2058.0
Linganamakki,2014-03-11,62.88,1784.7,0,5123.0
Linganamakki,2014-03-12,62.44,1784.45,1557.0,5309.0
Linganamakki,2014-03-13,61.82,1784.1,1784.0,5835.0
Linganamakki,2014-03-14,61.29,1783.8,1300.0,5739.0
Linganamakki,2014-03-15,60.49,1783.35,0.0,6838.382159999999
Linganamakki,2014-03-16,59.87,1783.0,0.0,5646.0
Linganamakki,2014-03-17,59.25,1782.65,380.0,6120.0
Linganamakki,2014-03-18,58.63,1782.3,38.64,5223.0
Linganamakki,2014-03-19,57.84,1781.85,0,7256.898
Linganamakki,2014-03-20,52.59,1778.75,0,7308.981
Linganamakki,2014-03-21,56.07,1780.85,0,7288.1478
Linganamakki,2014-03-22,55.36,1780.45,0,7241.8518
Linganamakki,2014-03-23,54.57,1780.0,0,7198.0
Linganamakki,2014-03-24,53.86,1779.55,0,6032.4845399999995
Linganamakki,2014-03-25,53.14,1779.1,0,6546.485879999999
Linganamakki,2014-03-26,52.43,1778.65,233,7056.899280000001
Linganamakki,2014-03-27,51.64,1778.15,0,7068.0103199999985
Linganamakki,2014-03-28,50.93,1777.7,168,7015.927319999999
Linganamakki,2014-03-29,50.13,1777.2,0,7011.876420000001
Linganamakki,2014-03-30,49.34,1776.7,0,6933.0
Linganamakki,2014-03-31,46.37,1774.8,0,4778.0
Linganamakki,2014-04-01,47.84,1775.75,0,6882.710579999999
Linganamakki,2014-04-02,47.2,1775.35,0,5336.07696
Linganamakki,2014-04-03,46.51,1774.9,0,6546.948839999999
Linganamakki,2014-04-04,45.8,1774.4,0,6040.0
Linganamakki,2014-04-05,45.16,1773.95,511,6519.0
Linganamakki,2014-04-06,44.46,1773.75,0,6530.0
Linganamakki,2014-04-07,43.82,1773.0,0,4505.0
Linganamakki,2014-04-08,43.16,1772.55,0,5294.0
Linganamakki,2014-04-09,nan,nan,nan,nan
Linganamakki,2014-04-10,42.08,1771.8,0.0,3611.0
Linganamakki,2014-04-11,41.47,1771.35,0.0,5888.0
Linganamakki,2014-04-12,40.71,1770.8,0.0,5964.0
Linganamakki,2014-04-13,40.0,1770.3,0.0,5491.0
Linganamakki,2014-04-14,39.72,1770.1,0.0,1386.0
Linganamakki,2014-04-15,39.26,1769.75,0.0,3627.0
Linganamakki,2014-04-16,38.82,1769.4,0,3742
Linganamakki,2014-04-17,38.38,1769.05,0,3742
Linganamakki,2014-04-18,38.04,1768.75,0,2018
Linganamakki,2014-04-19,37.77,1768.5,78,1996
Linganamakki,2014-04-20,37.27,1768.15,0,2918
Linganamakki,2014-04-21,36.99,1767.95,450,954
Linganamakki,2014-04-22,36.61,1767.65,0,2675
Linganamakki,2014-04-23,35.98,1767.15,0.0,4725.0
Linganamakki,2014-04-24,35.47,1766.75,0.0,4043.0
Linganamakki,2014-04-25,34.84,1766.25,0.0,5777.0
Linganamakki,2014-04-26,34.14,1765.7,0.0,5591.0
Linganamakki,2014-04-27,33.58,1765.25,25.0,4630.0
Linganamakki,2014-04-28,33.2,1764.95,237.0,2982.0
Linganamakki,2014-04-29,nan,nan,nan,nan
Linganamakki,2014-04-30,32.08,1763.95,0.0,4283.0
Linganamakki,2014-05-01,31.46,1763.4,45.0,5936.0
Linganamakki,2014-05-02,31.12,1763.1,0.0,2332.0
Linganamakki,2014-05-03,nan,nan,nan,nan
Linganamakki,2014-05-04,29.94,1762.05,0.0,4631.0
Linganamakki,2014-05-05,29.66,1761.8,1946.0,3538.0
Linganamakki,2014-05-06,29.04,1761.25,0.0,5013.0
Linganamakki,2014-05-07,28.76,1761.0,948.0,3051.0
Linganamakki,2014-05-08,28.25,1760.55,0.0,3346.0
Linganamakki,2014-05-09,28.2,1760.5,1390.0,994.0
Linganamakki,2014-05-10,27.86,1760.2,680.0,4303.0
Linganamakki,2014-05-11,nan,nan,nan,nan
Linganamakki,2014-05-12,27.09,1759.45,0.0,5709.0
Linganamakki,2014-05-13,26.54,1758.9,0.0,5868.0
Linganamakki,2014-05-14,25.74,1758.1,0,5375.0
Linganamakki,2014-05-15,25.19,1757.55,0,3664.0
Linganamakki,2014-05-16,24.64,1757.0,0,3804.0
Linganamakki,2014-05-17,24.04,1756.4,0,4347.0
Linganamakki,2014-05-18,23.54,1755.9,0,4974.0
Linganamakki,2014-05-19,23.24,1755.6,327,3601.0
Linganamakki,2014-05-20,22.69,1755.05,0,5159.920679999999
Linganamakki,2014-05-21,22.46,1754.8,196,2906.0
Linganamakki,2014-05-22,22.19,1754.5,478,3397.0
Linganamakki,2014-05-23,21.71,1753.95,0,4504.948020000001
Linganamakki,2014-05-24,21.18,1753.35,0,5420.0
Linganamakki,2014-05-25,20.56,1752.65,0,5379.0
Linganamakki,2014-05-26,20.29,1752.35,0,2114.0
Linganamakki,2014-05-27,19.76,1751.75,0,5169.0
Linganamakki,2014-05-28,19.22,1751.25,0,3841
Linganamakki,2014-05-29,18.88,1750.75,0,4353
Linganamakki,2014-05-30,18.57,1750.4,0,2907
Linganamakki,2014-05-31,18.39,1750.2,0,2115
Linganamakki,2014-06-01,17.98,1749.7,0,4156.0
Linganamakki,2014-06-02,17.9,1749.6,1022,1901.0
Linganamakki,2014-06-03,17.66,1749.3,196,2829.0
Linganamakki,2014-06-04,17.43,1749.0,0,1865.0
Linganamakki,2014-06-05,17.0,1748.45,0,3693.0
Linganamakki,2014-06-06,16.49,1747.8,0,4669.99326
Linganamakki,2014-06-07,16.03,1747.2,0,3650.0
Linganamakki,2014-06-08,15.71,1746.8,0,3724.0
Linganamakki,2014-06-09,15.6,1746.65,875,1989.0
Linganamakki,2014-06-10,14.4,1746.4,0,2106.0
Linganamakki,2014-06-11,15.24,1746.2,0,721.0
Linganamakki,2014-06-12,15.13,1746.05,719,1860.75198
Linganamakki,2014-06-13,14.89,1745.75,658,3565.0
Linganamakki,2014-06-14,14.62,1745.4,593,3502.0
Linganamakki,2014-06-15,14.42,1745.15,674,3008.0
Linganamakki,2014-06-16,14.2,1744.85,441,2839.0
Linganamakki,2014-06-17,14.07,1744.65,1901,3412.0
Linganamakki,2014-06-18,14.03,1744.6,1929,2405
Linganamakki,2014-06-19,14.31,1745.0,5362,1902
Linganamakki,2014-06-20,15.28,1746.25,11608,363
Linganamakki,2014-06-21,16.03,1747.2,10946,2312
Linganamakki,2014-06-22,17.43,1749.0,18339,1998
Linganamakki,2014-06-23,18.57,1750.4,14232,1291
Linganamakki,2014-06-24,19.27,1751.2,10978,2526
Linganamakki,2014-06-25,19.23,1751.15,2861,2503.0
Linganamakki,2014-06-26,18.92,1750.8,1741,2427.0
Linganamakki,2014-06-27,18.09,1749.85,0,2356.92936
Linganamakki,2014-06-28,17.74,1749.4,903,2122.0
Linganamakki,2014-06-29,17.74,1749.4,2465,7641.0
Linganamakki,2014-06-30,17.74,1749.4,2722,7877.0
Linganamakki,2014-07-01,17.55,1749.15,335,2466.0
Linganamakki,2014-07-02,17.39,1748.95,1647,2397
Linganamakki,2014-07-03,17.24,1748.75,1214,1940
Linganamakki,2014-07-04,17.2,1748.7,1422,1630
Linganamakki,2014-07-05,17.12,1748.6,356,1036
Linganamakki,2014-07-06,1700.0,1748.45,1631,2283
Linganamakki,2014-07-07,17.0,1748.45,711,471
Linganamakki,2014-07-08,17.08,1748.55,1091,0
Linganamakki,2014-07-09,17.16,1748.65,1079,0.0
Linganamakki,2014-07-10,17.43,1749.0,3462,0.0
Linganamakki,2014-07-11,17.63,1749.25,2273,0.0
Linganamakki,2014-07-12,17.86,1749.55,2873,0.0
Linganamakki,2014-07-13,18.92,1750.8,12384,0.0
Linganamakki,2014-07-14,22.19,1754.5,38183,0.0
Linganamakki,2014-07-15,24.34,1756.7,24801,18.981360000000002
Linganamakki,2014-07-16,28.82,1761.05,51998,0
Linganamakki,2014-07-17,31.8,1763.7,34615,0
Linganamakki,2014-07-18,34.27,1765.8,28647,0
Linganamakki,2014-07-19,37.34,1768.2,35044,0
Linganamakki,2014-07-20,39.72,1770.1,28051,0
Linganamakki,2014-07-21,42.94,1772.4,37672,0
Linganamakki,2014-07-22,48.08,1775.9,58701,0
Linganamakki,2014-07-23,52.03,1778.4,46341,0
Linganamakki,2014-07-24,56.69,1781.2,53678,0
Linganamakki,2014-07-25,60.4,1783.3,43035,0
Linganamakki,2014-07-26,64.29,1785.45,45381,0
Linganamakki,2014-07-27,66.8,1786.75,29146,0
Linganamakki,2014-07-28,68.99,1787.85,25406,0
Linganamakki,2014-07-29,72.91,1789.85,23197,0
Linganamakki,2014-07-30,72.91,1789.85,23197,0
Linganamakki,2014-07-31,82.16,1794.15,107094,0
Linganamakki,2014-08-01,89.56,1797.35,85526,0
Linganamakki,2014-08-02,95.42,1799.8,67869,0
Linganamakki,2014-08-03,98.76,1801.1,39144,0
Linganamakki,2014-08-04,102.02,1802.35,37766,0
Linganamakki,2014-08-05,106.26,1803.95,47547,0
Linganamakki,2014-08-06,113.02,1806.45,79979,0.0
Linganamakki,2014-08-07,118.68,1808.45,65625,0.0
Linganamakki,2014-08-08,121.51,1809.45,32424,0.0
Linganamakki,2014-08-09,123.53,1810.15,24110,0.0
Linganamakki,2014-08-10,125.37,1810.75,22333,0.0
Linganamakki,2014-08-11,126.91,1811.26,20220,0.0
Linganamakki,2014-08-12,128.44,1811.75,19705,2026.0287
Linganamakki,2014-08-13,130.0,1812.25,17615,0.0
Linganamakki,2014-08-14,130.95,1812.55,12225,357.52086
Linganamakki,2014-08-15,131.43,1812.7,10504,5614.0
Linganamakki,2014-08-16,132.22,1812.95,10995,1455.89346
Linganamakki,2014-08-17,132.38,1813.0,7647,6221.0
Linganamakki,2014-08-18,133.12,1813.25,15503,5927.971320000001
Linganamakki,2014-08-19,133.57,1813.4,8902,3976.9421399999997
Linganamakki,2014-08-20,134.31,1813.65,13549,3926.94246
Linganamakki,2014-08-21,134.61,1813.75,8602,4771.49724
Linganamakki,2014-08-22,135.2,1813.95,9920,2615.02956
Linganamakki,2014-08-23,136.42,1814.35,16496,2207.27754
Linganamakki,2014-08-24,136.88,1814.5,9413,3267.0
Linganamakki,2014-08-25,137.5,1814.7,7467,52320.0
Linganamakki,2014-08-26,138.27,1814.95,11922,2359.0
Linganamakki,2014-08-29,141.42,1815.9,17657,3737.0
Linganamakki,2014-08-27,139.59,1815.35,15920,811.0
Linganamakki,2014-08-28,140.25,1815.55,9805,2133.0
Linganamakki,2014-08-30,143.08,1816.4,21290,2273.01786
Linganamakki,2014-08-31,143.08,1816.4,21290,2273.0
Linganamakki,2014-09-01,146.58,1817.45,21223,7182.2457
Linganamakki,2014-09-02,148.42,1818.0,28799,7184.90772
Linganamakki,2014-09-03,149.75,1818.4,22459,7244.97678
Linganamakki,2014-09-04,150.42,1818.6,16063,7234.9074
Linganamakki,2014-09-05,151.42,1818.9,20297,8824.0
Linganamakki,2014-09-06,151.75,1819.0,19970,7191.27342
Linganamakki,2014-09-07,151.75,1819.0,25545,25386.0
Linganamakki,2014-09-08,151.42,1818.9,25549,7212.9168
Linganamakki,2014-09-09,151.58,1818.95,9961,5656.09806
Linganamakki,2014-09-10,151.75,1819.0,10398,7213.7269799999995
Linganamakki,2014-09-11,151.58,1818.95,6858,7172.1763200000005
Linganamakki,2014-09-12,151.42,1818.9,5898,8219.0
Linganamakki,2014-09-13,151.08,1818.8,4243,7753.0
Linganamakki,2014-09-14,151.08,1818.8,5918,5650.0
Linganamakki,2014-09-15,151.08,1818.8,6605,5931.212039999999
Linganamakki,2014-09-16,150.92,1818.75,4860,5464.20114
Linganamakki,2014-09-17,150.92,1818.75,4749,4132.26522
Linganamakki,2014-09-18,150.75,1818.7,3119,4976.93574
Linganamakki,2014-09-19,150.58,1818.65,4594,1879.44
Linganamakki,2014-09-20,150.25,1818.55,1962,5547.9969
Linganamakki,2014-09-21,150.08,1818.5,5689,6890.0
Linganamakki,2014-09-22,149.75,1818.4,3629,7181.89848
Linganamakki,2014-09-23,149.25,1818.25,1300,7835.9452200000005
Linganamakki,2014-09-24,148.75,1818.1,4320,8979.0
Linganamakki,2014-09-25,148.42,1818.0,6691,7307.939340000001
Linganamakki,2014-09-26,148.58,1818.02,9282,5146.9578
Linganamakki,2014-09-27,148.56,1818.05,8734,7245.67122
Linganamakki,2014-09-28,148.42,1818.0,7369,8271.0
